PM2.5,PM10,NO2,CO,SO2,O3, AQI ,AQI_Bucket,Level
78.0,189.0,0.0,0.45,16.6,43.12, 318.0 ,Very Poor,6
176.5,358.25,100.53,2.38,13.88,68.03, 318.0 ,Very Poor,6
74.0,127.0,27.52,0.12,7.1,83.97, 318.0 ,Very Poor,6
138.5,245.25,30.38,0.78,12.4,86.58, 318.0 ,Very Poor,6
161.25,368.75,39.42,0.0,13.93,43.7, 318.0 ,Very Poor,6
95.5,218.5,31.7,0.15,12.4,37.48, 318.0 ,Very Poor,6
84.5,191.0,29.88,0.05,11.83,34.33, 318.0 ,Very Poor,6
54.0,168.75,53.77,0.0,12.45,18.68, 318.0 ,Very Poor,6
48.0,155.25,77.0,0.2,10.78,22.12, 318.0 ,Very Poor,6
66.75,244.75,108.28,0.4,12.8,44.65, 318.0 ,Very Poor,6
54.75,173.0,58.38,1.35,13.38,48.8, 319.0 ,Very Poor,6
98.0,269.0,55.05,3.4,19.55,60.77, 319.0 ,Very Poor,6
148.25,341.75,50.17,4.28,19.15,66.25, 319.0 ,Very Poor,6
89.0,200.5,42.22,1.75,15.1,68.4, 319.0 ,Very Poor,6
159.0,295.0,10.72,2.8,13.18,68.07, 319.0 ,Very Poor,6
231.5,344.25,32.58,0.0,9.98,46.38, 319.0 ,Very Poor,6
152.75,218.0,36.53,0.67,13.0,67.05, 319.0 ,Very Poor,6
225.25,404.5,29.27,8.03,28.35,78.15, 319.0 ,Very Poor,6
95.0,236.0,21.4,0.45,8.82,40.33, 319.0 ,Very Poor,6
89.5,200.75,21.4,0.47,9.75,40.17, 319.0 ,Very Poor,6
178.0,305.75,54.78,3.08,9.8,84.33, 319.0 ,Very Poor,6
93.25,247.25,92.12,1.4,16.8,65.65, 319.0 ,Very Poor,6
240.25,399.0,50.23,0.0,12.25,83.85, 319.0 ,Very Poor,6
84.0,136.0,13.12,0.15,12.0,77.25, 319.0 ,Very Poor,6
71.5,128.25,53.3,0.17,11.45,80.48, 319.0 ,Very Poor,6
83.25,206.25,46.35,0.0,8.57,32.48, 319.0 ,Very Poor,6
85.0,228.0,54.45,0.47,11.62,65.68, 319.0 ,Very Poor,6
149.25,362.0,67.32,0.28,10.12,47.4, 319.0 ,Very Poor,6
49.25,167.25,47.15,0.15,12.48,19.65, 319.0 ,Very Poor,6
42.5,121.0,43.9,1.35,12.07,44.08, 320.0 ,Very Poor,6
115.0,279.0,47.28,3.67,16.12,68.4, 320.0 ,Very Poor,6
100.25,235.5,42.12,2.4,15.22,69.22, 320.0 ,Very Poor,6
142.0,275.5,11.62,3.0,14.1,66.08, 320.0 ,Very Poor,6
228.0,322.25,21.28,0.8,10.33,73.35, 320.0 ,Very Poor,6
54.75,130.5,11.85,0.45,8.38,36.07, 320.0 ,Very Poor,6
118.0,336.25,21.38,0.5,10.15,44.28, 320.0 ,Very Poor,6
294.75,524.75,24.85,4.88,15.38,83.62, 320.0 ,Very Poor,6
183.0,348.5,38.83,0.62,8.07,57.25, 320.0 ,Very Poor,6
69.0,164.0,0.0,0.4,15.43,41.77, 320.0 ,Very Poor,6
47.5,138.5,96.8,0.9,14.12,49.85, 320.0 ,Very Poor,6
145.25,279.25,32.38,0.62,12.67,86.72, 320.0 ,Very Poor,6
192.25,324.0,93.93,0.0,11.22,84.0, 320.0 ,Very Poor,6
57.25,166.0,41.72,1.27,14.85,55.67, 320.0 ,Very Poor,6
82.5,184.5,50.62,0.25,7.62,33.43, 320.0 ,Very Poor,6
76.0,173.0,50.0,0.3,9.53,36.03, 320.0 ,Very Poor,6
92.75,293.5,53.5,0.1,8.55,36.45, 320.0 ,Very Poor,6
84.25,306.5,46.4,0.1,12.85,29.05, 320.0 ,Very Poor,6
77.75,256.75,48.53,0.2,13.52,21.38, 320.0 ,Very Poor,6
53.0,111.0,24.68,0.25,12.47,41.18, 321.0 ,Very Poor,6
171.25,294.5,11.88,2.02,10.33,67.38, 321.0 ,Very Poor,6
222.0,340.75,31.38,0.0,10.3,40.27, 321.0 ,Very Poor,6
199.0,346.75,38.95,4.83,25.8,78.03, 321.0 ,Very Poor,6
210.25,345.25,25.38,0.88,10.5,84.95, 321.0 ,Very Poor,6
85.75,142.25,3.38,0.53,0.0,81.8, 321.0 ,Very Poor,6
149.0,273.0,4.85,1.55,7.48,85.95, 321.0 ,Very Poor,6
67.0,215.0,93.23,1.55,13.4,61.17, 321.0 ,Very Poor,6
53.75,152.75,22.73,0.57,11.25,45.97, 321.0 ,Very Poor,6
72.0,195.0,54.4,0.45,10.5,42.52, 321.0 ,Very Poor,6
0.0,155.0,84.7,0.25,10.1,27.65, 321.0 ,Very Poor,6
129.25,247.25,12.45,2.62,22.1,65.25, 322.0 ,Very Poor,6
200.75,304.5,21.35,0.6,8.93,60.73, 322.0 ,Very Poor,6
86.25,156.0,14.43,0.3,6.47,39.08, 322.0 ,Very Poor,6
148.25,257.75,26.15,2.85,12.08,79.12, 322.0 ,Very Poor,6
125.0,312.5,9.72,0.57,14.92,50.45, 322.0 ,Very Poor,6
150.0,290.25,37.3,0.8,12.55,78.47, 322.0 ,Very Poor,6
130.25,264.0,33.85,0.28,9.02,86.42, 322.0 ,Very Poor,6
134.25,189.75,59.18,0.55,10.62,78.1, 322.0 ,Very Poor,6
317.0,835.0,110.0,1.75,14.78,71.1, 322.0 ,Very Poor,6
41.75,139.25,17.9,0.4,10.75,41.32, 322.0 ,Very Poor,6
79.25,250.0,81.9,1.45,13.55,52.8, 322.0 ,Very Poor,6
0.0,0.0,48.55,0.2,9.85,60.83, 322.0 ,Very Poor,6
57.0,222.0,105.35,2.17,10.85,36.57, 322.0 ,Very Poor,6
58.5,242.5,114.9,2.68,11.75,40.03, 322.0 ,Very Poor,6
56.25,110.25,20.42,0.38,14.18,38.9, 323.0 ,Very Poor,6
153.75,241.0,17.15,0.33,8.05,47.27, 323.0 ,Very Poor,6
161.75,253.75,41.7,1.0,14.25,64.17, 323.0 ,Very Poor,6
128.0,293.5,18.25,0.62,11.9,57.05, 323.0 ,Very Poor,6
217.25,405.75,90.7,3.3,12.4,80.53, 323.0 ,Very Poor,6
172.25,333.5,38.97,0.55,7.8,55.88, 323.0 ,Very Poor,6
256.0,428.0,50.9,0.0,10.48,84.45, 323.0 ,Very Poor,6
84.5,136.0,29.02,0.25,7.97,83.12, 323.0 ,Very Poor,6
121.25,246.0,35.23,0.3,7.33,84.97, 323.0 ,Very Poor,6
130.0,206.25,59.5,0.72,11.65,69.77, 323.0 ,Very Poor,6
212.0,476.75,93.58,1.15,9.27,65.45, 323.0 ,Very Poor,6
107.75,271.75,33.12,0.22,10.7,33.88, 323.0 ,Very Poor,6
53.5,177.0,10.2,0.08,10.32,32.4, 323.0 ,Very Poor,6
44.75,154.25,11.95,0.0,8.28,32.23, 323.0 ,Very Poor,6
40.25,118.5,12.22,0.28,7.7,34.35, 323.0 ,Very Poor,6
101.25,303.0,73.65,3.43,16.22,63.83, 323.0 ,Very Poor,6
152.25,249.75,23.35,2.7,9.05,80.45, 324.0 ,Very Poor,6
133.75,229.25,34.2,2.15,4.05,81.05, 324.0 ,Very Poor,6
39.0,48.0,40.1,0.6,9.97,85.57, 324.0 ,Very Poor,6
183.5,296.75,25.97,0.0,6.8,85.3, 324.0 ,Very Poor,6
153.0,289.25,37.08,0.45,8.3,57.05, 324.0 ,Very Poor,6
140.0,256.0,1.9,0.3,7.28,85.78, 324.0 ,Very Poor,6
203.75,328.75,83.97,0.4,8.4,83.88, 324.0 ,Very Poor,6
172.5,394.5,49.67,0.47,12.67,44.7, 324.0 ,Very Poor,6
74.0,219.0,17.7,0.2,10.45,31.62, 324.0 ,Very Poor,6
179.0,349.0,79.3,0.28,10.8,81.97, 324.0 ,Very Poor,6
156.0,318.0,79.28,0.25,12.62,82.45, 324.0 ,Very Poor,6
135.0,288.0,81.68,0.0,11.15,82.53, 324.0 ,Very Poor,6
123.0,254.0,61.28,0.55,6.4,58.7, 324.0 ,Very Poor,6
43.25,121.25,19.2,0.55,13.1,38.27, 325.0 ,Very Poor,6
177.0,311.0,7.88,1.3,9.1,72.58, 325.0 ,Very Poor,6
108.25,216.0,12.35,1.75,13.9,62.17, 325.0 ,Very Poor,6
209.75,327.75,25.62,0.0,9.72,35.33, 325.0 ,Very Poor,6
133.25,209.0,36.55,2.42,5.5,81.68, 325.0 ,Very Poor,6
128.25,266.0,16.38,0.7,10.25,60.95, 325.0 ,Very Poor,6
74.0,127.0,3.42,0.5,0.0,84.95, 325.0 ,Very Poor,6
138.25,255.25,40.88,0.53,10.2,61.17, 325.0 ,Very Poor,6
189.25,332.0,55.75,0.0,9.22,83.45, 325.0 ,Very Poor,6
141.75,275.0,43.28,0.5,8.68,76.5, 325.0 ,Very Poor,6
70.0,147.0,18.02,0.42,12.33,76.85, 325.0 ,Very Poor,6
181.25,459.75,93.85,3.58,14.32,70.8, 325.0 ,Very Poor,6
204.0,466.0,106.03,0.78,16.4,78.9, 325.0 ,Very Poor,6
184.0,404.0,90.75,0.68,12.38,80.45, 325.0 ,Very Poor,6
144.0,221.75,33.25,2.33,8.72,82.1, 326.0 ,Very Poor,6
145.5,247.5,27.43,0.0,4.85,85.53, 326.0 ,Very Poor,6
309.25,536.0,21.3,4.08,18.8,84.3, 326.0 ,Very Poor,6
138.0,260.0,40.88,0.78,11.07,76.97, 326.0 ,Very Poor,6
146.0,283.25,51.95,0.95,11.4,68.35, 326.0 ,Very Poor,6
190.0,302.25,70.25,0.0,4.55,82.75, 326.0 ,Very Poor,6
164.75,273.0,71.4,0.0,7.45,78.92, 326.0 ,Very Poor,6
94.5,153.5,66.8,0.3,11.03,60.88, 326.0 ,Very Poor,6
200.0,478.0,135.25,2.58,16.15,71.55, 326.0 ,Very Poor,6
218.0,484.0,129.03,1.8,15.27,76.3, 326.0 ,Very Poor,6
188.0,360.0,81.92,0.45,10.85,82.53, 326.0 ,Very Poor,6
105.75,198.25,17.82,1.43,8.1,53.85, 327.0 ,Very Poor,6
150.25,262.25,47.83,1.38,13.75,62.02, 327.0 ,Very Poor,6
144.0,246.0,23.9,0.0,9.47,85.53, 327.0 ,Very Poor,6
176.5,348.5,52.08,1.62,12.22,74.55, 327.0 ,Very Poor,6
148.5,284.0,51.67,0.75,7.15,48.9, 327.0 ,Very Poor,6
159.5,318.0,55.05,0.88,8.0,49.45, 327.0 ,Very Poor,6
133.0,237.0,1.5,0.23,8.07,85.25, 327.0 ,Very Poor,6
180.75,331.25,57.9,0.0,8.1,82.6, 327.0 ,Very Poor,6
179.0,326.0,29.1,0.28,7.2,63.13, 327.0 ,Very Poor,6
158.0,461.0,138.6,2.38,15.7,69.55, 327.0 ,Very Poor,6
222.0,415.0,79.5,0.3,10.05,81.78, 327.0 ,Very Poor,6
132.0,260.0,70.03,0.4,16.2,56.52, 327.0 ,Very Poor,6
244.5,390.5,26.43,1.75,15.72,69.53, 328.0 ,Very Poor,6
151.75,239.5,31.0,1.92,10.12,82.42, 328.0 ,Very Poor,6
117.5,220.25,18.05,0.67,8.6,64.35, 328.0 ,Very Poor,6
240.25,517.25,136.65,2.58,10.55,66.75, 328.0 ,Very Poor,6
184.5,376.75,45.7,1.05,8.15,52.12, 328.0 ,Very Poor,6
98.5,148.0,29.75,0.3,9.22,82.17, 328.0 ,Very Poor,6
171.5,291.5,72.75,0.0,8.25,64.22, 328.0 ,Very Poor,6
170.25,306.25,73.78,1.15,7.8,82.83, 328.0 ,Very Poor,6
188.25,332.75,84.75,2.23,8.22,82.95, 328.0 ,Very Poor,6
208.5,455.25,88.05,1.53,9.72,79.68, 328.0 ,Very Poor,6
246.5,608.0,97.53,4.1,15.45,75.12, 328.0 ,Very Poor,6
132.75,280.25,76.28,0.0,9.8,82.97, 328.0 ,Very Poor,6
149.25,326.0,74.25,1.65,8.7,83.3, 328.0 ,Very Poor,6
81.0,189.0,42.18,0.35,1.2,29.07, 328.0 ,Very Poor,6
66.0,174.0,96.05,0.7,11.03,37.77, 328.0 ,Very Poor,6
72.0,239.0,112.7,1.2,13.57,51.05, 328.0 ,Very Poor,6
92.0,315.0,123.45,2.92,16.25,62.83, 328.0 ,Very Poor,6
53.25,137.0,16.8,0.1,11.75,38.88, 329.0 ,Very Poor,6
210.25,353.25,7.17,1.45,10.72,71.12, 329.0 ,Very Poor,6
125.0,238.0,6.82,0.9,9.77,46.7, 329.0 ,Very Poor,6
177.75,284.5,18.05,0.55,10.53,31.07, 329.0 ,Very Poor,6
203.5,301.0,22.85,0.9,13.22,72.75, 329.0 ,Very Poor,6
291.0,489.25,40.1,1.95,12.32,57.0, 329.0 ,Very Poor,6
145.5,246.5,20.4,0.0,10.43,85.7, 329.0 ,Very Poor,6
79.75,134.25,4.15,0.5,0.0,86.15, 329.0 ,Very Poor,6
125.0,249.75,39.88,0.72,10.1,72.65, 329.0 ,Very Poor,6
212.0,421.75,56.27,2.38,14.8,77.33, 329.0 ,Very Poor,6
141.75,272.0,43.35,0.62,8.12,52.85, 329.0 ,Very Poor,6
179.0,421.25,11.22,3.73,12.12,71.95, 329.0 ,Very Poor,6
189.25,332.5,55.3,0.0,7.58,82.9, 329.0 ,Very Poor,6
160.5,292.25,20.1,0.1,8.5,52.25, 329.0 ,Very Poor,6
138.25,262.25,49.1,0.65,13.1,48.75, 329.0 ,Very Poor,6
150.25,261.75,85.7,0.0,9.95,83.5, 329.0 ,Very Poor,6
159.25,355.75,70.6,0.0,15.45,47.33, 329.0 ,Very Poor,6
217.25,516.25,135.65,4.12,17.1,78.0, 329.0 ,Very Poor,6
216.25,518.75,124.75,3.42,17.7,79.75, 329.0 ,Very Poor,6
196.25,426.75,105.8,1.52,13.43,81.1, 329.0 ,Very Poor,6
196.0,391.5,89.88,0.85,11.15,82.22, 329.0 ,Very Poor,6
157.0,330.25,75.85,0.2,12.0,82.82, 329.0 ,Very Poor,6
172.75,349.75,67.25,1.62,8.95,83.75, 329.0 ,Very Poor,6
106.0,302.0,0.0,0.25,7.7,33.17, 329.0 ,Very Poor,6
106.0,302.0,42.83,0.12,9.93,25.25, 329.0 ,Very Poor,6
74.0,191.0,37.6,0.23,4.98,26.3, 329.0 ,Very Poor,6
88.0,226.0,49.42,0.38,2.3,29.12, 329.0 ,Very Poor,6
75.0,174.0,67.35,0.38,8.6,31.5, 329.0 ,Very Poor,6
91.0,234.0,78.05,0.45,14.7,54.35, 329.0 ,Very Poor,6
118.0,224.0,9.82,1.0,8.05,42.15, 330.0 ,Very Poor,6
183.0,287.0,34.33,2.45,11.12,82.85, 330.0 ,Very Poor,6
116.25,193.75,23.1,0.6,4.03,66.4, 330.0 ,Very Poor,6
160.75,268.25,19.93,1.27,10.55,85.85, 330.0 ,Very Poor,6
135.5,265.0,39.6,0.72,8.85,58.93, 330.0 ,Very Poor,6
206.75,425.75,43.15,1.12,10.88,58.08, 330.0 ,Very Poor,6
129.0,277.0,9.65,1.18,9.2,58.52, 330.0 ,Very Poor,6
139.0,249.0,0.0,0.57,8.32,84.85, 330.0 ,Very Poor,6
131.25,234.0,43.95,1.25,12.9,50.47, 330.0 ,Very Poor,6
138.0,221.5,48.6,0.0,9.72,52.17, 330.0 ,Very Poor,6
148.75,285.75,69.58,0.0,10.78,83.72, 330.0 ,Very Poor,6
222.5,490.5,106.25,3.5,13.28,81.93, 330.0 ,Very Poor,6
100.75,177.25,63.25,0.15,10.98,54.33, 330.0 ,Very Poor,6
182.75,367.0,66.47,1.58,7.68,84.12, 330.0 ,Very Poor,6
228.25,477.5,83.93,2.23,8.28,84.62, 330.0 ,Very Poor,6
204.0,416.0,40.77,0.0,8.57,45.7, 330.0 ,Very Poor,6
262.0,475.0,73.47,0.53,7.27,82.28, 330.0 ,Very Poor,6
246.0,464.0,74.55,0.88,7.5,82.5, 330.0 ,Very Poor,6
241.0,477.0,80.52,0.35,10.2,79.58, 330.0 ,Very Poor,6
252.0,520.0,72.68,0.1,10.85,68.45, 330.0 ,Very Poor,6
202.0,401.0,62.68,0.28,11.57,53.6, 330.0 ,Very Poor,6
96.0,174.0,8.95,0.95,7.85,39.3, 331.0 ,Very Poor,6
182.5,261.75,23.85,0.0,11.78,70.92, 331.0 ,Very Poor,6
113.5,235.5,21.05,1.52,14.02,59.23, 331.0 ,Very Poor,6
243.75,429.0,23.57,0.9,13.75,84.88, 331.0 ,Very Poor,6
225.75,455.75,52.98,2.17,12.48,78.88, 331.0 ,Very Poor,6
130.0,273.75,36.52,0.0,9.8,81.82, 331.0 ,Very Poor,6
138.75,273.0,35.15,0.0,10.6,79.5, 331.0 ,Very Poor,6
146.0,283.25,32.03,0.45,10.52,77.58, 331.0 ,Very Poor,6
145.0,287.0,33.48,0.47,10.2,76.47, 331.0 ,Very Poor,6
133.75,255.0,34.15,0.57,9.53,71.03, 331.0 ,Very Poor,6
133.25,260.0,36.9,0.65,9.68,66.83, 331.0 ,Very Poor,6
202.0,358.0,58.1,0.0,11.32,82.58, 331.0 ,Very Poor,6
128.75,232.0,46.33,0.62,12.7,52.0, 331.0 ,Very Poor,6
177.0,434.75,103.32,4.88,13.22,79.62, 331.0 ,Very Poor,6
278.5,580.5,115.35,7.88,18.32,82.15, 331.0 ,Very Poor,6
101.75,160.75,31.35,0.0,10.4,44.05, 331.0 ,Very Poor,6
83.5,129.75,25.85,0.15,12.68,33.6, 331.0 ,Very Poor,6
55.5,110.25,26.0,0.1,15.8,30.25, 331.0 ,Very Poor,6
51.25,109.0,29.75,0.1,12.75,31.43, 331.0 ,Very Poor,6
58.75,111.0,30.2,0.1,11.57,33.83, 331.0 ,Very Poor,6
53.0,111.25,30.77,0.1,11.53,37.0, 331.0 ,Very Poor,6
54.0,119.25,41.42,0.2,11.73,42.65, 331.0 ,Very Poor,6
58.25,138.5,80.5,1.07,11.15,56.05, 331.0 ,Very Poor,6
153.75,328.25,74.85,0.0,12.93,83.32, 331.0 ,Very Poor,6
250.0,574.0,118.68,0.82,10.85,82.78, 331.0 ,Very Poor,6
258.75,552.5,122.42,0.0,9.75,67.03, 331.0 ,Very Poor,6
140.0,345.0,46.3,0.0,12.22,42.85, 331.0 ,Very Poor,6
108.0,362.0,39.17,0.28,11.57,36.2, 331.0 ,Very Poor,6
88.0,287.0,43.17,0.67,10.38,32.45, 331.0 ,Very Poor,6
83.0,274.0,46.88,0.2,6.53,30.9, 331.0 ,Very Poor,6
90.0,260.0,55.05,0.3,5.7,28.8, 331.0 ,Very Poor,6
72.0,257.0,56.58,0.15,9.57,35.42, 331.0 ,Very Poor,6
69.0,212.0,85.18,0.9,15.7,53.25, 331.0 ,Very Poor,6
207.0,334.75,7.35,1.43,13.62,68.55, 332.0 ,Very Poor,6
129.0,225.0,16.25,0.38,10.57,30.45, 332.0 ,Very Poor,6
131.25,209.25,19.15,0.53,4.25,65.5, 332.0 ,Very Poor,6
221.5,517.25,115.0,0.78,5.23,49.4, 332.0 ,Very Poor,6
64.0,80.0,37.22,0.57,12.1,86.4, 332.0 ,Very Poor,6
195.75,404.75,45.23,1.73,11.97,79.88, 332.0 ,Very Poor,6
0.0,334.75,40.95,1.38,11.1,80.7, 332.0 ,Very Poor,6
158.75,306.25,34.45,1.57,10.9,81.83, 332.0 ,Very Poor,6
149.75,293.25,34.67,0.33,10.57,81.78, 332.0 ,Very Poor,6
137.75,267.5,34.03,0.4,9.85,82.0, 332.0 ,Very Poor,6
151.75,289.0,28.88,0.28,9.22,82.78, 332.0 ,Very Poor,6
152.0,289.75,32.67,0.1,8.92,83.25, 332.0 ,Very Poor,6
146.75,301.0,30.65,0.47,10.18,74.88, 332.0 ,Very Poor,6
107.25,211.75,47.33,0.45,10.65,53.0, 332.0 ,Very Poor,6
98.0,193.5,62.33,0.68,9.55,58.08, 332.0 ,Very Poor,6
104.5,228.0,89.97,1.75,10.27,69.5, 332.0 ,Very Poor,6
139.25,366.25,96.62,2.7,13.35,75.62, 332.0 ,Very Poor,6
102.0,222.0,19.32,0.1,13.95,76.62, 332.0 ,Very Poor,6
186.75,359.0,82.67,0.35,13.03,83.17, 332.0 ,Very Poor,6
164.75,313.25,83.1,0.0,12.68,83.17, 332.0 ,Very Poor,6
232.75,514.75,137.7,3.33,18.38,77.7, 332.0 ,Very Poor,6
84.0,212.0,56.55,0.35,11.28,41.3, 332.0 ,Very Poor,6
81.0,238.0,69.88,0.65,14.4,48.88, 332.0 ,Very Poor,6
735.5,752.0,41.25,0.33,8.62,67.8, 333.0 ,Very Poor,6
92.5,172.0,12.85,0.83,10.32,30.73, 333.0 ,Very Poor,6
163.25,238.75,24.52,0.0,10.82,70.07, 333.0 ,Very Poor,6
360.25,583.75,57.6,1.48,7.53,43.75, 333.0 ,Very Poor,6
245.5,396.25,37.58,3.87,15.15,83.0, 333.0 ,Very Poor,6
121.75,195.0,18.65,0.0,5.75,64.47, 333.0 ,Very Poor,6
187.0,323.5,22.6,1.45,12.2,86.15, 333.0 ,Very Poor,6
91.25,156.75,4.25,0.53,0.0,86.58, 333.0 ,Very Poor,6
228.0,469.0,52.0,1.38,12.88,66.22, 333.0 ,Very Poor,6
101.25,163.0,32.2,0.38,7.9,82.45, 333.0 ,Very Poor,6
136.0,295.25,112.15,4.38,13.38,68.23, 333.0 ,Very Poor,6
210.25,401.75,56.12,1.3,14.85,82.75, 333.0 ,Very Poor,6
81.25,173.25,15.05,0.2,10.5,31.8, 334.0 ,Very Poor,6
195.25,307.5,5.12,2.17,16.52,74.42, 334.0 ,Very Poor,6
97.0,167.0,5.38,0.6,7.83,35.5, 334.0 ,Very Poor,6
63.5,128.5,12.5,1.85,9.68,33.05, 334.0 ,Very Poor,6
121.5,185.0,20.02,0.0,6.45,66.2, 334.0 ,Very Poor,6
116.0,241.75,36.25,0.65,9.75,66.6, 334.0 ,Very Poor,6
177.0,321.0,0.0,1.0,11.6,84.38, 334.0 ,Very Poor,6
226.5,426.5,51.7,5.8,19.5,81.65, 334.0 ,Very Poor,6
202.5,405.25,143.1,2.08,17.7,68.03, 334.0 ,Very Poor,6
62.0,147.25,26.8,0.12,9.03,32.6, 334.0 ,Very Poor,6
62.25,126.0,16.93,0.47,12.55,37.65, 335.0 ,Very Poor,6
155.75,236.75,29.02,0.0,7.82,68.5, 335.0 ,Very Poor,6
124.5,199.75,38.45,0.0,0.0,70.05, 335.0 ,Very Poor,6
199.75,362.75,85.88,0.25,2.0,39.12, 335.0 ,Very Poor,6
166.25,296.75,28.65,0.9,9.8,86.12, 335.0 ,Very Poor,6
202.25,353.5,31.4,0.4,11.88,85.38, 335.0 ,Very Poor,6
238.0,469.0,56.65,1.62,15.02,72.12, 335.0 ,Very Poor,6
143.0,287.0,7.7,0.6,10.02,48.75, 335.0 ,Very Poor,6
219.0,374.25,55.47,0.0,13.12,67.45, 335.0 ,Very Poor,6
118.0,274.0,35.98,0.0,12.4,35.9, 335.0 ,Very Poor,6
59.0,139.0,23.85,0.08,6.55,28.82, 335.0 ,Very Poor,6
50.75,115.25,20.62,0.12,2.3,26.65, 335.0 ,Very Poor,6
54.25,118.5,25.18,0.35,4.08,28.7, 335.0 ,Very Poor,6
197.0,320.25,2.85,2.88,19.72,79.22, 336.0 ,Very Poor,6
65.5,143.5,34.85,0.8,13.95,46.2, 336.0 ,Very Poor,6
81.25,229.25,16.77,1.43,13.68,56.8, 336.0 ,Very Poor,6
133.25,244.0,47.9,0.0,0.0,67.33, 336.0 ,Very Poor,6
129.25,323.25,43.3,2.9,17.75,65.2, 336.0 ,Very Poor,6
98.5,165.25,3.73,0.5,0.0,86.65, 336.0 ,Very Poor,6
435.5,620.0,12.55,8.57,20.15,77.65, 336.0 ,Very Poor,6
153.25,275.25,53.45,0.0,17.23,48.42, 336.0 ,Very Poor,6
407.25,715.5,128.5,8.05,24.95,83.6, 336.0 ,Very Poor,6
183.0,344.25,147.28,1.35,17.0,59.88, 336.0 ,Very Poor,6
109.75,267.5,5.47,0.53,6.85,35.5, 337.0 ,Very Poor,6
82.5,198.25,42.48,1.93,16.9,52.17, 337.0 ,Very Poor,6
270.75,472.75,74.22,4.8,17.5,78.55, 337.0 ,Very Poor,6
218.5,421.5,38.48,6.38,17.3,71.62, 337.0 ,Very Poor,6
172.0,281.75,31.92,0.0,4.4,64.88, 337.0 ,Very Poor,6
163.5,310.25,60.98,0.57,9.62,33.27, 337.0 ,Very Poor,6
92.0,229.75,23.08,0.83,11.65,42.83, 337.0 ,Very Poor,6
95.0,274.0,56.52,1.6,12.2,53.98, 337.0 ,Very Poor,6
164.75,277.75,31.97,1.08,8.5,86.25, 337.0 ,Very Poor,6
264.0,509.75,61.17,4.53,17.43,76.75, 337.0 ,Very Poor,6
212.0,395.0,2.8,2.12,11.9,83.83, 337.0 ,Very Poor,6
120.5,228.0,42.55,0.0,15.23,38.92, 337.0 ,Very Poor,6
307.75,584.75,123.52,7.03,15.02,75.55, 337.0 ,Very Poor,6
329.0,601.5,102.75,6.55,20.25,80.45, 337.0 ,Very Poor,6
160.0,261.5,77.77,0.5,12.07,59.48, 337.0 ,Very Poor,6
61.5,159.75,62.28,0.52,10.62,33.73, 337.0 ,Very Poor,6
196.25,319.25,4.47,2.67,23.18,80.65, 338.0 ,Very Poor,6
116.5,268.75,43.62,2.8,21.62,55.35, 338.0 ,Very Poor,6
148.25,250.0,32.9,0.0,8.7,65.47, 338.0 ,Very Poor,6
138.0,299.0,56.15,2.12,16.0,55.92, 338.0 ,Very Poor,6
209.25,421.0,52.1,6.25,18.1,70.55, 338.0 ,Very Poor,6
212.0,407.25,43.02,5.5,18.65,74.17, 338.0 ,Very Poor,6
198.0,357.75,35.23,4.17,17.83,74.25, 338.0 ,Very Poor,6
196.75,335.75,44.15,0.9,10.8,69.05, 338.0 ,Very Poor,6
130.75,231.75,71.03,0.6,12.75,34.62, 338.0 ,Very Poor,6
83.5,163.75,34.65,0.45,12.55,34.73, 338.0 ,Very Poor,6
93.25,191.75,21.15,0.47,11.95,36.55, 338.0 ,Very Poor,6
243.0,487.5,33.8,5.18,25.83,72.6, 338.0 ,Very Poor,6
185.75,357.25,40.08,0.0,8.43,85.03, 338.0 ,Very Poor,6
107.25,215.75,31.85,0.53,10.05,62.2, 338.0 ,Very Poor,6
95.25,196.25,39.4,0.0,12.15,34.0, 338.0 ,Very Poor,6
77.0,174.75,41.0,0.0,11.38,32.57, 338.0 ,Very Poor,6
71.25,147.75,40.5,0.0,10.88,30.67, 338.0 ,Very Poor,6
62.75,129.5,34.58,0.0,9.6,29.6, 338.0 ,Very Poor,6
64.0,129.0,75.0,0.0,16.15,37.88, 338.0 ,Very Poor,6
74.5,164.5,91.77,0.0,19.97,47.55, 338.0 ,Very Poor,6
103.5,249.5,89.62,0.0,20.55,61.12, 338.0 ,Very Poor,6
344.0,589.0,121.62,6.8,27.1,84.38, 338.0 ,Very Poor,6
390.5,692.5,119.77,7.95,18.75,78.8, 338.0 ,Very Poor,6
146.0,245.0,23.68,0.9,10.88,42.58, 339.0 ,Very Poor,6
138.75,304.5,43.73,3.55,16.9,58.35, 339.0 ,Very Poor,6
152.25,308.75,45.72,2.1,14.25,54.75, 339.0 ,Very Poor,6
146.25,270.75,40.92,3.4,12.8,58.35, 339.0 ,Very Poor,6
162.0,290.25,36.3,3.45,13.85,63.85, 339.0 ,Very Poor,6
133.0,262.5,22.4,0.32,9.4,32.75, 339.0 ,Very Poor,6
105.75,226.75,20.98,0.35,11.47,33.95, 339.0 ,Very Poor,6
114.5,250.25,23.65,0.43,10.28,35.98, 339.0 ,Very Poor,6
120.75,236.25,31.82,0.82,14.5,42.77, 339.0 ,Very Poor,6
153.5,385.25,66.05,3.45,20.12,64.57, 339.0 ,Very Poor,6
181.25,412.75,52.67,5.65,31.62,69.15, 339.0 ,Very Poor,6
